epoch,step,sys/eta_seconds,sys/steps_per_sec_live,train/bit_balance_loss,train/bit_density,train/bits_per_token,train/block0_exact_acc,train/block0_token_acc,train/block1_exact_acc,train/block1_token_acc,train/block2_exact_acc,train/block2_token_acc,train/block3_exact_acc,train/block3_token_acc,train/budget_acc,train/budget_loss,train/chunk_deviation_max,train/chunk_deviation_mean,train/chunk_deviation_p50,train/chunk_deviation_p90,train/chunk_deviation_p95,train/chunk_deviation_rate_mean,train/diffusion_embed_mse,train/effective_bits_per_token,train/exact_chunk_acc,train/gist_loss,train/lookup_active_k_mean,train/lookup_budget_k_mean,train/lookup_gate_mean,train/lookup_keep_prob_mean,train/lookup_selected_fraction,train/lookup_slot_cost_loss,train/lookup_slot_target_loss,train/lookup_token_acc,train/loss,train/non_lookup_token_acc,train/observed_effective_bits_per_token,train/residual_fine_region_fraction,train/residual_high_fraction,train/residual_high_precision,train/residual_high_recall,train/residual_medium_fraction,train/residual_router_acc,train/residual_router_loss,train/selector_loss,train/selector_precision_at_k,train/selector_recall_at_k,train/token_acc,train/token_ce,train/token_top10_acc,train/token_top5_acc,train/variable_window_cost_loss,train/variable_window_loss,train/variable_window_nonimprove_loss,train/weighted_token_ce,val/bit_balance_loss,val/bit_density,val/bits_per_token,val/block0_exact_acc,val/block0_token_acc,val/block1_exact_acc,val/block1_token_acc,val/block2_exact_acc,val/block2_token_acc,val/block3_exact_acc,val/block3_token_acc,val/budget_acc,val/budget_loss,val/chunk_deviation_max,val/chunk_deviation_mean,val/chunk_deviation_p50,val/chunk_deviation_p90,val/chunk_deviation_p95,val/chunk_deviation_rate_mean,val/diffusion_embed_mse,val/effective_bits_per_token,val/exact_chunk_acc,val/gist_loss,val/lookup_active_k_mean,val/lookup_budget_k_mean,val/lookup_gate_mean,val/lookup_keep_prob_mean,val/lookup_selected_fraction,val/lookup_slot_cost_loss,val/lookup_slot_target_loss,val/lookup_token_acc,val/loss,val/non_lookup_token_acc,val/observed_effective_bits_per_token,val/residual_fine_region_fraction,val/residual_high_fraction,val/residual_high_precision,val/residual_high_recall,val/residual_medium_fraction,val/residual_router_acc,val/residual_router_loss,val/selector_loss,val/selector_precision_at_k,val/selector_recall_at_k,val/token_acc,val/token_ce,val/token_top10_acc,val/token_top5_acc,val/variable_window_cost_loss,val/variable_window_loss,val/variable_window_nonimprove_loss,val/weighted_token_ce
0,54,,,0.04810333251953125,0.44189453125,16.0,0.0,0.275390625,0.0,0.361328125,0.0,0.306640625,0.0,0.294921875,0.0,0.0,52.0,44.1875,46.0,49.900001525878906,51.44999694824219,0.6904296875,0.0,27.0,0.0,8.258621215820312,30.5625,21.160888671875,0.8442572355270386,0.6612777709960938,0.4775390625,0.66015625,0.0,0.4335378110408783,7.913159370422363,0.1962616890668869,23.27405548095703,0.31005859375,0.07958984375,0.3742331266403198,0.11423221230506897,0.23046875,0.5244140625,0.9092941284179688,0.0,0.35127556324005127,0.645881712436676,0.3095703125,5.652980327606201,0.72998046875,0.6259765625,0.0,0.0,0.0,5.652980327606201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,,,0.04843711853027344,0.435791015625,16.0,0.0,0.40625,0.0,0.328125,0.0,0.361328125,0.0,0.302734375,0.0,0.0,50.0,41.625,45.5,49.0,49.44999694824219,0.650390625,0.0,27.0,0.0,8.167984008789062,30.28125,21.453857421875,0.8434396386146545,0.6704330444335938,0.47314453125,0.671875,0.0,0.46336430311203003,7.685831546783447,0.24745135009288788,23.37476348876953,0.2939453125,0.14404296875,0.43389829993247986,0.2327272742986679,0.14990234375,0.533203125,0.9220767021179199,0.0,0.3384358286857605,0.6008509993553162,0.349609375,5.445508003234863,0.734375,0.6259765625,0.0,0.0,0.0,5.445508003234863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,64,,,0.04570198059082031,0.43310546875,16.0,0.0,0.36328125,0.0,0.3203125,0.0,0.337890625,0.0,0.361328125,0.0,0.0,55.0,41.875,43.5,48.0,51.149993896484375,0.654296875,0.0,27.0,0.0,7.846435546875,30.34375,21.8736572265625,0.8625008463859558,0.6835517883300781,0.47412109375,0.68359375,0.0,0.46755924820899963,7.268301486968994,0.23584029078483582,23.51906967163086,0.32763671875,0.2314453125,0.5063291192054749,0.43557170033454895,0.09619140625,0.583984375,0.8766717910766602,0.0,0.3794592618942261,0.6705050468444824,0.345703125,5.117229461669922,0.767578125,0.67529296875,0.0,0.0,0.0,5.117229461669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,69,,,0.04966926574707031,0.4317626953125,16.0,0.0,0.4375,0.0,0.38671875,0.0,0.439453125,0.0,0.484375,0.0,0.0,47.0,36.03125,38.0,46.599998474121094,47.0,0.56298828125,0.0,27.0,0.0,7.6252899169921875,31.1875,22.527587890625,0.8716456294059753,0.7039871215820312,0.4873046875,0.703125,0.0,0.4989980161190033,6.780487060546875,0.37809523940086365,23.743858337402344,0.39794921875,0.28466796875,0.46140652894973755,0.5009310841560364,0.11328125,0.59130859375,0.8329164981842041,0.0,0.4107501208782196,0.7638263702392578,0.43701171875,4.6930460929870605,0.79541015625,0.70849609375,0.0,0.0,0.0,4.6930460929870605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,74,,,0.04367351531982422,0.433685302734375,16.0,0.0,0.51953125,0.0,0.5,0.0,0.494140625,0.0,0.521484375,0.0,0.0,42.0,31.4375,34.0,40.69999694824219,41.44999694824219,0.4912109375,0.0,27.0,0.0,7.479583740234375,31.0,22.73419189453125,0.8797686100006104,0.7104434967041016,0.484375,0.7109375,0.0,0.5423386693000793,6.484561443328857,0.47727274894714355,23.814878463745117,0.41455078125,0.349609375,0.5041899681091309,0.6539855003356934,0.06494140625,0.623046875,0.8041646480560303,0.0,0.44938892126083374,0.8077935576438904,0.5087890625,4.439174652099609,0.810546875,0.72021484375,0.0,0.0,0.0,4.439174652099609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,79,,,0.04788780212402344,0.4241943359375,16.0,0.0,0.470703125,0.0,0.37890625,0.0,0.4296875,0.0,0.3828125,0.0,0.0,52.0,37.40625,40.0,47.5,49.79999542236328,0.58447265625,0.0,27.0,0.0,7.2905731201171875,31.5,23.1929931640625,0.8890982270240784,0.7247810363769531,0.4921875,0.7265625,0.0,0.564484179019928,6.266101837158203,0.27115383744239807,23.972591400146484,0.384765625,0.28759765625,0.5161290168762207,0.5567765831947327,0.09716796875,0.6201171875,0.8036215305328369,0.0,0.42870670557022095,0.7919387817382812,0.41552734375,4.26772928237915,0.8076171875,0.728515625,0.0,0.0,0.0,4.26772928237915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,84,,,0.043084144592285156,0.426239013671875,16.0,0.0,0.537109375,0.0,0.5234375,0.0,0.505859375,0.0,0.509765625,0.0,0.0,44.0,30.78125,31.0,41.900001525878906,43.44999694824219,0.48095703125,0.0,27.0,0.0,7.155303955078125,31.625,23.3897705078125,0.8983834981918335,0.7309303283691406,0.494140625,0.73046875,0.0,0.6264822483062744,5.950413703918457,0.41409265995025635,24.040233612060547,0.4580078125,0.3505859375,0.5320334434509277,0.7166979312896729,0.107421875,0.6455078125,0.775001049041748,0.0,0.4432963728904724,0.84358811378479,0.51904296875,3.9915692806243896,0.810546875,0.7216796875,0.0,0.0,0.0,3.9915692806243896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,89,,,0.040683746337890625,0.42694091796875,16.0,0.0,0.55078125,0.0,0.5859375,0.0,0.546875,0.0,0.611328125,0.0,0.0,39.0,27.28125,27.0,33.0,35.0,0.42626953125,0.0,27.0,0.0,6.89044189453125,31.6875,23.7999267578125,0.8903977274894714,0.7437477111816406,0.4951171875,0.7421875,0.0,0.675542414188385,5.528952598571777,0.4738878309726715,24.181224822998047,0.458984375,0.3193359375,0.567278265953064,0.7053232192993164,0.1396484375,0.65869140625,0.7259868383407593,0.0,0.4527469873428345,0.8748367428779602,0.57373046875,3.645906448364258,0.84375,0.77587890625,0.0,0.0,0.0,3.645906448364258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,94,,,0.04082679748535156,0.42919921875,16.0,0.0,0.62109375,0.0,0.611328125,0.0,0.5625,0.0,0.576171875,0.0,0.0,41.0,26.0625,26.5,37.39999771118164,40.44999694824219,0.4072265625,0.0,27.0,0.0,6.6133575439453125,31.8125,24.2288818359375,0.8930808305740356,0.7571525573730469,0.4970703125,0.7578125,0.0,0.6719056963920593,5.279423236846924,0.5145631432533264,24.328678131103516,0.45361328125,0.29443359375,0.6384742856025696,0.7319391369819641,0.1591796875,0.72802734375,0.6614899039268494,0.0,0.4774130582809448,0.9255514144897461,0.5927734375,3.478240966796875,0.876953125,0.78515625,0.0,0.0,0.0,3.478240966796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100,715.2559689749999,8.248795194893678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,99,,,0.04387187957763672,0.425384521484375,16.0,0.0,0.65625,0.0,0.541015625,0.0,0.55859375,0.0,0.609375,0.0,0.0,41.0,26.15625,25.5,38.0,41.0,0.40869140625,0.0,27.0,0.0,6.3721160888671875,31.96875,24.69818115234375,0.890556275844574,0.7718181610107422,0.49951171875,0.7734375,0.0,0.7302052974700928,4.896178245544434,0.4526829123497009,24.489999771118164,0.4697265625,0.2578125,0.6950757503509521,0.6950757503509521,0.2119140625,0.728515625,0.6450626850128174,0.0,0.4751133918762207,0.9203431606292725,0.59130859375,3.1582560539245605,0.89697265625,0.81787109375,0.0,0.0,0.0,3.1582560539245605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,104,,,0.04246997833251953,0.421905517578125,16.0,0.0,0.650390625,0.0,0.572265625,0.0,0.611328125,0.0,0.658203125,0.0,0.0,36.0,24.125,24.0,36.0,36.0,0.376953125,0.0,27.0,0.0,6.228309631347656,31.90625,25.0784912109375,0.8932304382324219,0.7837028503417969,0.49853515625,0.78515625,0.0,0.7855044007301331,4.66496467590332,0.4615384638309479,24.620731353759766,0.46826171875,0.27978515625,0.6823734641075134,0.7490421533584595,0.1884765625,0.7412109375,0.6097842454910278,0.0,0.4779800772666931,0.9355165958404541,0.623046875,2.9697587490081787,0.89892578125,0.81201171875,0.0,0.0,0.0,2.9697587490081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,109,,,0.03792381286621094,0.4248046875,16.0,0.0625,0.7265625,0.0,0.693359375,0.0625,0.669921875,0.0,0.697265625,0.0,0.0,26.0,19.40625,21.5,25.0,25.44999885559082,0.30322265625,0.0,27.0,0.0,6.0048370361328125,31.90625,25.20068359375,0.9000979065895081,0.7875213623046875,0.49853515625,0.7890625,0.0,0.8031341433525085,4.397828578948975,0.5910418629646301,24.662734985351562,0.48388671875,0.3056640625,0.6261980533599854,0.7509578466415405,0.17822265625,0.73095703125,0.6046412587165833,0.0,0.4770035147666931,0.9330192804336548,0.69677734375,2.7595643997192383,0.89501953125,0.837890625,0.0,0.0,0.0,2.7595643997192383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,114,,,0.04147052764892578,0.435516357421875,16.0,0.09375,0.73828125,0.0625,0.71875,0.09375,0.716796875,0.0,0.728515625,0.0,0.0,29.0,17.5625,17.0,28.0,28.0,0.2744140625,0.0,27.0,0.0,5.708038330078125,31.875,25.78271484375,0.8975299000740051,0.8057098388671875,0.498046875,0.8046875,0.0,0.8441177010536194,4.070551872253418,0.6079766750335693,24.862808227539062,0.47119140625,0.26513671875,0.6758747696876526,0.6950757503509521,0.2060546875,0.74365234375,0.5538668036460876,0.0,0.4883442521095276,0.9429764151573181,0.7255859375,2.5162410736083984,0.91259765625,0.86181640625,0.0,0.0,0.0,2.5162410736083984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,119,,,0.044531822204589844,0.431060791015625,16.0,0.09375,0.744140625,0.125,0.765625,0.0,0.74609375,0.0,0.787109375,0.0,0.0,23.0,15.3125,17.0,22.0,22.0,0.2392578125,0.0,27.0,0.0,5.446907043457031,31.875,26.43408203125,0.9037569761276245,0.8260650634765625,0.498046875,0.82421875,0.0,0.9078431725502014,3.7804293632507324,0.6147859692573547,25.086715698242188,0.49658203125,0.267578125,0.6660584211349487,0.708737850189209,0.22900390625,0.76904296875,0.517096757888794,0.0,0.4833354353904724,0.9572610259056091,0.7607421875,2.29835844039917,0.9501953125,0.8779296875,0.0,0.0,0.0,2.29835844039917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,124,,,0.04511737823486328,0.431427001953125,16.0,0.0,0.7265625,0.0,0.76953125,0.0,0.767578125,0.0,0.7578125,0.0,0.0,26.0,15.65625,15.5,21.0,21.0,0.24462890625,0.0,27.0,0.0,5.36492919921875,32.0,26.6612548828125,0.899200439453125,0.8331642150878906,0.5,0.83203125,0.0,0.908203125,3.6724693775177,0.6025390625,25.164806365966797,0.47607421875,0.24755859375,0.7238658666610718,0.7044146060943604,0.228515625,0.7763671875,0.5101287961006165,0.0,0.494140625,0.9711626768112183,0.75537109375,2.212158679962158,0.94091796875,0.86474609375,0.0,0.0,0.0,2.212158679962158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129,,,0.03966999053955078,0.426116943359375,16.0,0.15625,0.787109375,0.15625,0.79296875,0.0625,0.763671875,0.09375,0.779296875,0.0,0.0,25.0,14.03125,15.0,22.0,23.34999656677246,0.21923828125,0.0,27.0,0.0,5.077323913574219,31.9375,26.8134765625,0.9000198841094971,0.837921142578125,0.4990234375,0.83984375,0.0,0.9021526575088501,3.368016004562378,0.6598440408706665,25.217132568359375,0.4716796875,0.2431640625,0.7108433842658997,0.6781609058380127,0.228515625,0.7705078125,0.5135610103607178,0.0,0.4961252510547638,0.9714945554733276,0.78076171875,1.9787304401397705,0.9326171875,0.89013671875,0.0,0.0,0.0,1.9787304401397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,134,,,0.03699779510498047,0.431243896484375,16.0,0.09375,0.748046875,0.1875,0.810546875,0.03125,0.7734375,0.03125,0.748046875,0.0,0.0,24.0,14.71875,15.5,23.899999618530273,24.0,0.22998046875,0.0,27.0,0.0,4.940040588378906,32.0,27.1295166015625,0.9089241027832031,0.8477973937988281,0.5,0.84765625,0.0,0.92578125,3.2528014183044434,0.6142578125,25.32577133178711,0.498046875,0.265625,0.7242646813392639,0.7476280927658081,0.232421875,0.78662109375,0.484840452671051,0.0,0.5048828125,0.9809027910232544,0.77001953125,1.9034852981567383,0.9501953125,0.8994140625,0.0,0.0,0.0,1.9034852981567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,139,,,0.038765907287597656,0.429290771484375,16.0,0.09375,0.8046875,0.28125,0.806640625,0.125,0.82421875,0.15625,0.85546875,0.0,0.0,20.0,11.34375,12.0,17.0,19.0,0.17724609375,0.0,27.0,0.0,4.692329406738281,31.90625,27.22821044921875,0.9007291793823242,0.8508815765380859,0.49853515625,0.8515625,0.0,0.9324191808700562,2.982457160949707,0.7137293219566345,25.359697341918945,0.48486328125,0.2333984375,0.8033472895622253,0.7384615540504456,0.25146484375,0.8076171875,0.45377254486083984,0.0,0.5006300210952759,0.982536792755127,0.82275390625,1.7011427879333496,0.9443359375,0.91357421875,0.0,0.0,0.0,1.7011427879333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,144,,,0.03981304168701172,0.424285888671875,16.0,0.09375,0.798828125,0.125,0.8203125,0.03125,0.83984375,0.09375,0.849609375,0.0,0.0,24.0,11.0625,12.0,15.899999618530273,16.0,0.1728515625,0.0,27.0,0.0,4.586437225341797,31.90625,27.43487548828125,0.9044671058654785,0.8573398590087891,0.49853515625,0.85546875,0.0,0.9578844308853149,2.855024814605713,0.6971762776374817,25.43073844909668,0.51171875,0.2861328125,0.7423208355903625,0.8381502628326416,0.2255859375,0.81103515625,0.4414743185043335,0.0,0.5044417381286621,0.9925321340560913,0.8271484375,1.602632761001587,0.94921875,0.90625,0.0,0.0,0.0,1.602632761001587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,,0.037528038024902344,0.431549072265625,16.0,0.09375,0.841796875,0.09375,0.779296875,0.09375,0.8359375,0.15625,0.84375,0.0,0.0,21.0,11.1875,11.5,15.899999618530273,18.2499942779541,0.1748046875,0.0,27.0,0.09375,4.408115386962891,32.0,27.8489990234375,0.9098930358886719,0.8702812194824219,0.5,0.87109375,0.0,0.978515625,2.7267746925354004,0.671875,25.57309341430664,0.50341796875,0.28515625,0.7585616707801819,0.8519230484962463,0.21826171875,0.82958984375,0.4146936535835266,0.0,0.5029296875,0.9908088445663452,0.8251953125,1.5239757299423218,0.9560546875,0.9130859375,0.0,0.0,0.0,1.5239757299423218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
